ZONE_MORPHO;ZONE;NUMECH;P01;D1;D2_A;D2_B;D3;D4H;D4M;D5_A;D5_B;D6;D7;D8H;D8M;D9;D10;COEP
2;029004;567;02;03;01;;029004;9;30;12;;;058002;10;0;30;1;66.432
2;029004;567;02;04;12;;058002;12;0;01;;;029004;12;30;30;1;66.432
2;029004;567;02;05;01;;029004;13;30;33;;;063005;14;15;45;1;66.432
2;029004;567;02;06;33;;063005;15;15;01;;;029004;16;0;45;1;66.432
2;029004;567;03;01;01;;029004;18;10;51;;;035053;18;20;10;1;66.432
2;029004;567;03;02;51;;035053;21;40;01;;;029004;21;50;10;1;66.432
2;029004;569;01;01;01;;029004;9;0;33;;;029003;9;7;7;1;103.726
2;029004;569;01;02;33;;029003;10;0;01;;;029004;10;7;7;1;103.726
2;029004;569;01;03;01;;029004;15;0;54;;;029004;15;3;3;0;103.726
2;029004;569;01;04;54;;029004;15;20;01;;;029004;15;22;2;0;103.726
2;029004;569;01;05;01;;029004;17;0;33;;;029004;17;2;2;0;103.726
2;029004;569;01;06;33;;029004;17;15;01;;;029004;17;17;2;0;103.726
2;029005;005;01;01;01;;029005;8;0;11;;;011005;8;30;30;1;40.179
2;029005;005;01;02;11;;011005;12;30;53;;;011005;12;35;5;0;40.179
2;029005;005;01;03;53;;011005;13;30;11;;;011005;13;35;5;0;40.179
2;029005;005;01;04;11;;011005;18;0;01;;;029005;18;30;30;1;40.179
2;029005;005;02;01;01;;029005;7;30;11;;;021001;7;45;15;1;40.179
2;029005;005;02;02;11;;021001;17;0;01;;;029005;17;15;15;1;40.179
2;029005;009;01;01;01;;029005;18;0;11;;;200003;19;0;60;1;40.179
2;029005;009;02;01;01;;029005;15;0;32;;;035052;15;15;15;1;40.179
2;029005;009;02;02;32;;035052;16;30;01;;;029005;16;45;15;1;40.179
2;029005;011;01;01;01;;029005;7;30;61;23;;009001;7;55;25;1;66.814
2;029005;011;01;02;63;23;009001;7;55;11;;;062051;8;50;55;1;66.814
2;029005;011;01;03;11;;062051;16;30;64;23;;009001;17;30;60;1;66.814
2;029005;011;01;04;62;23;009001;17;31;01;;;029005;17;50;19;1;66.814
2;029005;011;01;05;01;;029005;19;30;61;51;;029003;19;35;5;1;66.814
2;029005;011;01;06;61;51;029003;21;0;01;;;029005;21;5;5;1;66.814
2;029005;011;02;01;01;;029005;9;0;43;;;035003;9;30;30;1;66.814
2;029005;011;02;02;43;;035003;10;30;01;;;029005;11;0;30;1;66.814
2;029005;011;03;01;01;;029005;7;30;24;;;035004;8;0;30;1;66.814
2;029005;011;03;02;24;;035004;15;0;01;;;029005;15;30;30;1;66.814
2;029005;011;04;01;01;;029005;7;30;23;;;009001;7;55;25;1;66.814
2;029005;011;04;02;23;;009001;17;31;01;;;029005;17;50;19;1;66.814
2;029005;011;04;03;01;;029005;19;30;51;;;029003;19;35;5;1;66.814
2;029005;011;04;04;51;;029003;21;0;01;;;029005;21;5;5;1;66.814
2;029005;017;01;01;01;;029005;10;0;33;;;029004;10;25;25;0;40.179
2;029005;017;01;02;33;;029004;10;26;33;;;029004;10;30;4;0;40.179
2;029005;017;01;03;33;;029004;10;35;01;;;029005;11;0;25;0;40.179
2;029005;020;01;01;01;;029005;8;20;81;;7;039004;10;20;120;1;103.726
2;029005;020;01;02;81;;039004;10;20;01;;;029005;12;20;120;1;103.726
2;029005;020;01;03;01;;029005;13;45;81;;8;032001;15;52;127;1;103.726
2;029005;020;01;04;81;;032001;15;52;01;;;029005;17;59;127;1;103.726
2;029005;020;01;05;01;;029005;18;30;52;;;002003;19;5;35;1;103.726
2;029005;020;01;06;52;;002003;19;10;53;;;002003;19;45;35;0;103.726
2;029005;020;01;07;53;;002003;21;15;01;;;029005;21;45;30;1;103.726
2;029005;024;01;01;01;;029005;16;25;64;23;;030001;16;30;5;1;40.179
2;029005;024;01;02;62;23;030001;16;30;01;;;029005;16;35;5;1;40.179
2;029005;024;01;03;01;;029005;19;0;54;;;002003;19;15;15;1;40.179
2;029005;024;01;04;54;;002003;22;0;01;;;029005;22;15;15;1;40.179
2;029005;024;02;01;01;;029005;8;0;23;;;030001;8;5;5;1;40.179
2;029005;024;02;02;23;;030001;16;30;01;;;029005;16;35;5;1;40.179
2;029005;024;02;03;01;;029005;18;45;54;;;029005;18;50;5;0;40.179
2;029005;024;02;04;54;;029005;19;0;32;;;035053;19;15;15;1;40.179
2;029005;024;02;05;32;;035053;20;50;53;;;035053;20;53;3;0;40.179
2;029005;024;02;06;53;;035053;21;30;01;;;029005;21;40;10;1;40.179
2;029005;048;01;01;01;;029005;10;0;11;;;200004;10;50;50;1;103.726
2;029005;048;01;02;11;;200004;21;30;01;;;029005;22;5;35;1;103.726
2;029005;062;01;01;01;;029005;8;0;11;;;035004;8;10;10;1;103.726
2;029005;062;01;02;11;;035004;12;30;01;;;029005;12;40;10;1;103.726
2;029005;062;01;03;01;;029005;13;30;11;;;035004;13;40;10;1;103.726
2;029005;062;01;04;11;;035004;16;30;51;;;035002;16;33;3;1;103.726
2;029005;062;01;05;51;;035002;17;30;01;;;029005;17;45;15;1;103.726
2;029005;069;01;01;01;;029005;9;0;02;;;044003;10;0;60;1;103.726
2;029005;069;01;02;02;;044003;12;30;53;;;044005;12;45;15;1;103.726
2;029005;069;01;03;53;;044005;15;0;02;;;044003;15;15;15;1;103.726
2;029005;069;01;04;02;;044003;17;15;33;;;029005;18;15;60;1;103.726
2;029005;069;01;05;33;;029005;18;20;01;;;029005;18;25;5;0;103.726
2;029005;073;01;01;01;;029005;13;0;32;;;035053;13;15;15;1;40.179
2;029005;073;01;02;32;;035053;14;0;01;;;029005;14;15;15;1;40.179
2;029005;073;02;01;01;;029005;10;0;32;;;035053;13;15;195;1;40.179
2;029005;073;02;02;32;;035053;14;0;01;;;029005;14;15;15;1;40.179
2;029005;077;01;01;01;;029005;14;0;52;;;049006;15;0;60;1;40.179
2;029005;077;01;02;52;;049006;15;0;01;;;029005;16;0;60;1;40.179
2;029005;077;02;01;01;;029005;10;0;32;;;022003;10;10;10;1;40.179
2;029005;077;02;02;32;;022003;11;0;01;;;029005;11;15;15;1;40.179
2;029005;077;02;03;01;;029005;14;0;52;;;049006;15;0;60;1;40.179
2;029005;077;02;04;52;;049006;15;0;01;;;029005;16;0;60;1;40.179
2;029005;080;01;01;01;;029005;11;30;32;;;011008;12;10;40;0;103.726
2;029005;080;01;02;32;;011008;13;10;01;;;029005;13;40;30;1;103.726
2;029005;085;01;01;01;;029005;9;0;11;;;028004;9;15;15;1;103.726
2;029005;085;01;02;11;;028004;15;30;32;;;028002;15;45;15;1;103.726
2;029005;085;01;03;32;;028002;16;30;33;;;029005;16;40;10;1;103.726
2;029005;085;01;04;33;;029005;16;45;01;;;029005;16;50;5;0;103.726
2;029005;087;01;01;01;;029005;8;10;11;;;002003;8;30;20;1;66.432
2;029005;087;01;02;11;;002003;12;30;53;;;002003;12;35;5;0;66.432
2;029005;087;01;03;53;;002003;13;25;11;;;002003;13;30;5;0;66.432
2;029005;087;01;04;11;;002003;17;30;01;;;029005;17;50;20;1;66.432
2;029005;087;02;01;01;;029005;10;0;11;;;002001;10;15;15;1;66.432
2;029005;087;02;02;11;;002001;14;0;53;;;002001;14;5;5;0;66.432
2;029005;087;02;03;53;;002001;14;55;11;;;002001;15;0;5;0;66.432
2;029005;087;02;04;11;;002001;20;0;01;;;029005;20;15;15;1;66.432
2;029005;090;01;01;01;;029005;6;45;61;11;;027001;7;0;15;1;40.179
2;029005;090;01;02;63;11;027001;7;0;01;;;029005;7;15;15;1;40.179
2;029005;090;01;03;01;;029005;14;30;52;;;027001;14;45;15;1;40.179
2;029005;090;01;04;52;;027001;14;45;64;11;;027001;15;0;15;0;40.179
2;029005;090;01;05;62;11;027001;15;0;01;;;029005;15;15;15;1;40.179
2;029005;090;02;01;01;;029005;6;45;11;;;027001;7;0;15;1;40.179
2;029005;090;02;02;11;;027001;15;0;01;;;029005;15;15;15;1;40.179
2;029005;093;01;01;01;;029005;15;0;33;;;028002;15;10;10;1;103.726
2;029005;093;01;02;33;;028002;15;30;42;;;028002;15;35;5;0;103.726
2;029005;093;01;03;42;;028002;16;0;32;;;028002;16;2;2;0;103.726
2;029005;093;01;04;32;;028002;16;30;01;;;029005;16;40;10;1;103.726
2;029005;099;01;01;01;;029005;9;0;42;;;036006;11;0;120;0;66.814
2;029005;099;01;02;42;;036006;11;10;01;;;029005;11;30;20;1;66.814
2;029005;099;01;03;01;;029005;14;0;33;;;028002;14;10;10;0;66.814
2;029005;099;01;04;33;;028002;14;20;33;;;028002;14;22;2;0;66.814
2;029005;099;01;05;33;;028002;14;40;01;;;029005;14;50;10;0;66.814
2;029005;099;03;01;01;;029005;8;0;11;;;076003;8;40;40;1;66.814
2;029005;099;03;02;11;;076003;17;30;01;;;029005;18;15;45;1;66.814
2;029005;105;02;01;01;;029005;8;15;11;;;028003;8;30;15;0;40.179
2;029005;105;02;02;11;;028003;12;0;01;;;029005;12;15;15;0;40.179
2;029005;105;02;03;01;;029005;14;0;11;;;028003;14;15;15;0;40.179
2;029005;105;02;04;11;;028003;18;0;01;;;029005;18;15;15;0;40.179
2;029005;109;01;01;01;;029005;10;0;42;;;002004;11;0;60;1;40.179
2;029005;109;01;02;42;;002004;13;30;01;;;029005;14;0;30;1;40.179
2;029005;109;02;01;01;;029005;10;0;42;;;002004;11;0;60;1;40.179
2;029005;109;02;02;42;;002004;13;30;01;;;029005;14;0;30;1;40.179
2;029005;114;01;01;01;;029005;10;45;51;;;029001;10;50;5;1;40.179
2;029005;114;01;02;51;;029001;17;55;01;;;029005;18;0;5;1;40.179
2;029005;114;02;01;01;;029005;10;45;61;51;;029001;10;50;5;1;40.179
2;029005;114;02;02;63;51;029001;10;52;01;;;029005;11;0;8;1;40.179
2;029005;114;02;03;01;;029005;14;0;64;51;;029001;14;5;5;1;40.179
2;029005;114;02;04;62;51;029001;17;55;01;;;029005;18;0;5;1;40.179
2;029005;118;01;01;01;;029005;8;0;11;;;002002;8;30;30;1;40.179
2;029005;118;01;02;11;;002002;17;0;01;;;029005;17;30;30;1;40.179
2;029005;118;02;01;01;;029005;14;0;25;;;021052;14;25;25;1;40.179
2;029005;118;02;02;25;;021052;15;30;01;;;029005;16;0;30;1;40.179
2;029005;122;01;01;01;;029005;10;0;81;;8;031002;12;0;120;1;66.432
2;029005;122;01;02;81;;031002;12;0;01;;;029005;14;0;120;1;66.432
2;029005;122;01;03;01;;029005;16;0;81;;8;019004;18;0;120;1;66.432
2;029005;122;01;04;81;;019004;18;0;01;;;029005;20;0;120;1;66.432
2;029005;122;02;01;01;;029005;9;30;32;;;035053;9;45;15;1;66.432
2;029005;122;02;02;32;;035053;11;0;01;;;029005;11;15;15;1;66.432
2;029005;124;01;01;01;;029005;11;15;31;;;038051;11;30;15;1;40.179
2;029005;124;01;02;31;;038051;14;30;01;;;029005;14;45;15;1;40.179
2;029005;550;01;01;01;;029005;8;30;11;;;035053;8;45;15;1;40.179
2;029005;550;01;02;11;;035053;12;0;31;;;038051;12;10;10;1;40.179
2;029005;550;01;03;31;;038051;13;0;11;;;035053;13;10;10;1;40.179
2;029005;550;01;04;11;;035053;17;15;54;;;027004;17;35;20;1;40.179
2;029005;550;01;05;54;;027004;18;30;01;;;029005;18;45;15;1;40.179
2;029005;550;01;06;01;;029005;19;15;54;;;049004;19;40;25;1;40.179
2;029005;550;01;07;54;;049004;23;30;01;;;029005;23;50;20;1;40.179
2;029005;550;02;01;01;;029005;8;30;11;;;003005;8;50;20;1;40.179
2;029005;550;02;02;11;;003005;11;30;41;;;007009;11;50;20;1;40.179
2;029005;550;02;03;41;;007009;12;20;11;;;003005;12;50;30;1;40.179
2;029005;550;02;04;11;;003005;18;40;01;;;029005;19;0;20;1;40.179
2;029005;550;02;05;01;;029005;19;15;54;;;049004;19;40;25;1;40.179
2;029005;550;02;06;54;;049004;23;30;01;;;029005;23;50;20;1;40.179
2;030001;008;01;01;01;;030001;9;0;33;;;030001;9;5;5;0;37.912
2;030001;008;01;02;33;;030001;9;50;01;;;030001;10;0;10;0;37.912
2;030001;009;01;01;02;;060002;13;30;61;51;;051005;14;0;30;0;46.279
2;030001;009;01;02;63;51;051005;14;15;02;;;060002;14;45;30;0;46.279
2;030001;009;01;03;02;;060002;17;30;64;51;;051005;18;0;30;0;46.279
2;030001;009;01;04;62;51;051005;18;10;02;;;060002;18;40;30;0;46.279
2;030001;009;02;01;02;;060002;13;30;51;;;051005;14;0;30;0;46.279
2;030001;009;02;02;51;;051005;18;10;02;;;060002;18;40;30;0;46.279
2;030001;014;01;01;01;;030001;9;0;54;;;102002;9;45;45;1;46.279
2;030001;014;01;02;54;;102002;16;30;01;;;030001;17;0;30;1;46.279
2;030001;014;02;01;01;;030001;9;0;54;;;102002;9;45;45;1;46.279
2;030001;014;02;02;54;;102002;16;30;01;;;030001;17;0;30;1;46.279
2;030001;026;01;01;01;;030001;10;0;12;;;005006;10;15;15;1;36.775
2;030001;026;01;02;12;;005006;11;0;12;;;038004;11;15;15;1;36.775
2;030001;026;01;03;12;;038004;16;30;64;22;;030002;16;45;15;1;36.775
2;030001;026;01;04;64;22;030002;17;0;01;;;030001;17;10;10;1;36.775
2;030001;026;02;01;01;;030001;6;0;11;;;008002;6;15;15;0;36.775
2;030001;026;02;02;11;;008002;11;0;01;;;030001;11;15;15;0;36.775
2;030001;026;02;03;01;;030001;13;0;11;;;008002;13;15;15;0;36.775
2;030001;026;02;04;11;;008002;17;0;01;;;030001;17;15;15;0;36.775
2;030001;026;03;01;01;;030001;8;0;12;;;049001;8;20;20;1;36.775
2;030001;026;03;02;12;;049001;13;0;01;;;030001;13;20;20;1;36.775
2;030001;026;03;03;01;;030001;14;0;12;;;049001;14;15;15;1;36.775
2;030001;026;03;04;12;;049001;17;0;01;;;030001;17;15;15;1;36.775
2;030001;026;04;01;01;;030001;8;0;22;;;030002;8;15;15;0;36.775
2;030001;026;04;02;22;;030002;16;30;01;;;030001;16;45;15;0;36.775
2;030001;026;05;01;01;;030001;8;0;22;;;030002;8;15;15;0;36.775
2;030001;026;05;02;22;;030002;16;30;01;;;030001;16;45;15;0;36.775
2;030001;040;01;01;01;;030001;7;0;11;;;030003;7;10;10;0;46.279
2;030001;040;01;02;11;;030003;12;30;01;;;030001;12;38;8;0;46.279
2;030001;040;01;03;01;;030001;15;30;11;;;030003;15;40;10;0;46.279
2;030001;040;01;04;11;;030003;20;0;01;;;030001;20;10;10;0;46.279
2;030001;040;02;01;01;;030001;16;30;31;;;002001;17;15;45;1;46.279
2;030001;040;02;02;31;;002001;18;30;01;;;030001;19;5;35;1;46.279
2;030001;044;01;01;01;;030001;15;0;51;;;031006;15;5;5;1;36.775
2;030001;044;01;02;51;;031006;17;0;01;;;030001;17;5;5;1;36.775
2;030001;044;02;01;01;;030001;7;30;11;;;036005;7;50;20;1;36.775
2;030001;044;02;02;11;;036005;18;45;01;;;030001;19;0;15;1;36.775
2;030001;044;03;01;01;;030001;7;0;11;;;046002;7;30;30;1;36.775
2;030001;044;03;02;11;;046002;18;0;01;;;030001;18;30;30;1;36.775
2;030001;044;04;01;01;;030001;14;0;52;;;002003;15;30;90;1;36.775
2;030001;044;04;02;52;;002003;15;30;53;;;002004;17;0;90;0;36.775
2;030001;044;04;03;53;;002004;18;0;01;;;030001;19;0;60;1;36.775
2;030001;046;01;01;01;;030001;16;0;33;;;010004;16;20;20;1;76.929
2;030001;046;01;02;33;;010004;16;50;01;;;030001;17;0;10;1;76.929
2;030001;046;03;01;01;;030001;13;30;52;;;002001;15;45;135;1;76.929
2;030001;046;03;02;52;;002001;15;45;01;;;030001;18;0;135;1;76.929
2;030001;053;01;01;01;;030001;9;0;12;;;001001;9;30;30;1;37.912
2;030001;053;01;02;12;;001001;13;0;01;;;030001;13;30;30;1;37.912
2;030001;053;01;03;01;;030001;15;0;12;;;066006;15;40;40;1;37.912
2;030001;053;01;04;12;;066006;16;0;31;;;066006;16;5;5;0;37.912
2;030001;053;01;05;31;;066006;16;30;12;;;066006;16;35;5;0;37.912
2;030001;053;01;06;12;;066006;19;0;01;;;030001;19;30;30;1;37.912
2;030001;057;01;01;01;;030001;5;30;12;;;200001;6;30;60;1;37.912
2;030001;057;01;02;12;;200001;17;20;33;;;030004;18;10;50;1;37.912
2;030001;057;01;03;33;;030004;18;12;01;;;030001;18;30;18;1;37.912
2;030001;061;01;01;01;;030001;14;0;42;;;035053;14;20;20;1;46.279
2;030001;061;01;02;42;;035053;14;35;52;;;035053;15;5;30;0;46.279
2;030001;061;01;03;52;;035053;15;5;53;;;035053;15;35;30;0;46.279
2;030001;061;01;04;53;;035053;16;0;42;;;035053;16;10;10;0;46.279
2;030001;061;01;05;42;;035053;16;20;32;;;035053;16;25;5;0;46.279
2;030001;061;01;06;32;;035053;16;30;42;;;035053;16;35;5;0;46.279
2;030001;061;01;07;42;;035053;17;30;01;;;030001;18;0;30;1;46.279
2;030001;061;02;01;01;;030001;5;16;11;;;055005;5;40;24;1;46.279
2;030001;061;02;02;11;;055005;13;0;01;;;030001;13;35;35;1;46.279
2;030001;061;02;03;01;;030001;14;0;42;;;035053;14;20;20;1;46.279
2;030001;061;02;04;42;;035053;14;35;52;;;035053;15;5;30;0;46.279
2;030001;061;02;05;52;;035053;15;5;53;;;035053;15;35;30;0;46.279
2;030001;061;02;06;53;;035053;16;0;42;;;035053;16;10;10;0;46.279
2;030001;061;02;07;42;;035053;16;20;32;;;035053;16;25;5;0;46.279
2;030001;061;02;08;32;;035053;16;30;42;;;035053;16;35;5;0;46.279
2;030001;061;02;09;42;;035053;17;30;01;;;030001;18;0;30;1;46.279
2;030001;063;01;01;01;;030001;11;0;33;;;030005;11;10;10;0;37.912
2;030001;063;01;02;33;;030005;11;25;01;;;030001;11;35;10;0;37.912
2;030001;063;01;03;01;;030001;13;45;42;;;010004;14;15;30;1;37.912
2;030001;063;01;04;42;;010004;14;20;41;;;007006;14;40;20;1;37.912
2;030001;063;01;05;41;;007006;16;20;01;;;030001;17;10;50;1;37.912
2;030001;064;01;01;01;;030001;8;0;11;;;014005;8;45;45;1;36.775
2;030001;064;01;02;11;;014005;18;0;01;;;030001;18;30;30;1;36.775
2;030001;066;01;01;01;;030001;8;20;11;;;004003;8;45;25;1;37.912
2;030001;066;01;02;11;;004003;17;30;01;;;030001;18;0;30;1;37.912
2;030001;070;01;01;01;;030001;10;45;11;;;029004;11;0;15;1;37.912
2;030001;070;01;02;11;;029004;19;0;01;;;030001;19;15;15;1;37.912
2;030001;076;01;01;01;;030001;10;30;33;;;029003;10;45;15;0;37.912
2;030001;076;01;02;33;;029003;11;10;01;;;030001;11;25;15;0;37.912
2;030001;095;04;01;01;;030001;8;0;51;;;031003;8;10;10;0;40.793
2;030001;095;04;02;51;;031003;17;0;01;;;030001;17;10;10;0;40.793
2;030001;109;01;01;01;;030001;7;45;11;;;096006;8;45;60;1;40.793
2;030001;109;01;02;11;;096006;18;0;01;;;030001;19;30;90;1;40.793
2;030001;109;02;01;01;;030001;8;0;61;22;;030001;8;15;15;0;40.793
2;030001;109;02;02;63;22;030001;8;30;01;;;030001;8;45;15;0;40.793
2;030001;109;02;03;01;;030001;11;0;64;22;;030001;11;15;15;0;40.793
2;030001;109;02;04;62;22;030001;11;30;01;;;030001;11;45;15;0;40.793
2;030001;109;02;05;01;;030001;13;0;61;22;;030001;13;15;15;0;40.793
2;030001;109;02;06;63;22;030001;13;30;01;;;030001;13;45;15;0;40.793
2;030001;109;02;07;01;;030001;16;0;64;22;;030001;16;15;15;0;40.793
2;030001;109;02;08;62;22;030001;16;30;01;;;030001;16;45;15;0;40.793
2;030001;109;03;01;01;;030001;8;0;22;;;030001;8;15;15;0;40.793
2;030001;109;03;02;22;;030001;11;30;01;;;030001;11;45;15;0;40.793
2;030001;109;03;03;01;;030001;13;0;22;;;030001;13;15;15;0;40.793
2;030001;109;03;04;22;;030001;16;30;01;;;030001;16;46;16;0;40.793
2;030001;109;04;01;01;;030001;8;0;22;;;030001;8;15;15;0;40.793
2;030001;109;04;02;22;;030001;11;30;01;;;030001;11;45;15;0;40.793
2;030001;109;04;03;01;;030001;13;0;22;;;030001;13;15;15;0;40.793
2;030001;109;04;04;22;;030001;16;30;01;;;030001;16;45;15;0;40.793
2;030001;110;01;01;01;;030001;11;0;32;;;035053;11;30;30;1;46.279
2;030001;110;01;02;32;;035053;12;0;01;;;030001;12;30;30;1;46.279
2;030001;110;02;01;01;;030001;11;0;32;;;035053;11;30;30;1;46.279
2;030001;110;02;02;32;;035053;12;0;01;;;030001;12;30;30;1;46.279
2;030001;115;01;01;01;;030001;8;15;11;;;038051;8;25;10;1;76.929
2;030001;115;01;02;11;;038051;12;0;33;;;038051;12;5;5;0;76.929
2;030001;115;01;03;33;;038051;13;15;11;;;038051;13;20;5;0;76.929
2;030001;115;01;04;11;;038051;18;45;01;;;030001;19;0;15;1;76.929
2;030001;120;01;01;01;;030001;9;30;33;;;031002;9;45;15;0;76.929
2;030001;120;01;02;33;;031002;10;30;01;;;030001;10;45;15;0;76.929
2;030001;120;01;03;01;;030001;17;45;64;22;;030002;18;0;15;0;76.929
2;030001;120;01;04;62;22;030002;18;5;01;;;030001;18;20;15;0;76.929
2;030001;120;02;01;01;;030001;8;15;61;22;;030002;8;20;5;1;76.929
2;030001;120;02;02;63;22;030002;8;25;12;;;038002;8;45;20;1;76.929
2;030001;120;02;03;12;;038002;8;50;64;11;;003001;9;20;30;1;76.929
2;030001;120;02;04;62;11;003001;12;30;01;;;030001;12;45;15;1;76.929
2;030001;120;02;05;01;;030001;13;45;11;;;038001;14;0;15;1;76.929
2;030001;120;02;06;11;;038001;18;40;01;;;030001;19;0;20;1;76.929
2;030001;120;03;01;01;;030001;8;15;22;;;030002;8;20;5;1;76.929
2;030001;120;03;02;22;;030002;18;5;01;;;030001;18;20;15;0;76.929
2;030001;121;01;01;01;;030001;7;30;11;;;006003;8;0;30;1;46.279
2;030001;121;01;02;11;;006003;17;30;01;;;030001;18;0;30;1;46.279
2;030001;121;02;01;01;;030001;7;20;11;;;013006;7;30;10;1;46.279
2;030001;121;02;02;11;;013006;18;50;01;;;030001;19;15;25;1;46.279
2;030001;129;01;01;01;;030001;10;0;32;;;028002;10;15;15;0;37.912
2;030001;129;01;02;32;;028002;11;0;01;;;030001;11;15;15;0;37.912
2;030001;129;01;03;01;;030001;14;0;11;;;056002;14;45;45;1;37.912
2;030001;129;01;04;11;;056002;20;0;01;;;030001;20;20;20;1;37.912
2;030005;024;01;01;01;;030005;10;30;11;;;010003;11;10;40;1;76.929
2;030005;024;01;02;11;;010003;19;0;01;;;030005;19;30;30;1;76.929
2;030005;024;02;01;01;;030005;14;0;12;;;006003;14;30;30;1;76.929
2;030005;024;02;02;12;;006003;18;0;01;;;030005;18;40;40;1;76.929
2;030005;024;03;01;01;;030005;8;40;23;;;031003;8;52;12;0;76.929
2;030005;024;03;02;23;;031003;16;0;01;;;030005;16;10;10;0;76.929
2;030005;024;03;03;01;;030005;16;40;54;;;030005;17;0;20;0;76.929
2;030005;024;03;04;54;;030005;18;0;01;;;030005;18;10;10;1;76.929
2;030005;029;01;01;01;;030005;9;0;11;;;029003;9;20;20;1;40.793
2;030005;029;01;02;11;;029003;18;45;01;;;030005;19;0;15;1;40.793
2;030005;029;02;01;01;;030005;9;0;11;;;007009;9;30;30;1;40.793
2;030005;029;02;02;11;;007009;17;30;01;;;030005;18;0;30;1;40.793
2;030005;029;03;01;01;;030005;7;0;12;;;006051;8;0;60;1;40.793
2;030005;029;03;02;12;;006051;13;0;24;;;010001;14;0;60;1;40.793
2;030005;029;03;03;24;;010001;16;0;01;;;030005;16;30;30;1;40.793
2;030005;029;04;01;01;;030005;7;20;24;;;035001;7;45;25;1;40.793
2;030005;029;04;02;24;;035001;16;0;01;;;030005;16;30;30;1;40.793
2;030005;056;01;01;01;;030005;10;0;33;;;031006;10;15;15;0;37.912
2;030005;056;01;02;33;;031006;10;30;33;;;030004;11;15;45;0;37.912
2;030005;056;01;03;33;;030004;12;0;01;;;030005;12;20;20;0;37.912
2;030005;056;01;04;01;;030005;16;0;32;;;035053;16;30;30;1;37.912
2;030005;056;01;05;32;;035053;18;30;01;;;030005;19;0;30;1;37.912
2;030005;080;01;01;01;;030005;15;45;61;42;;028003;15;55;10;1;40.793
2;030005;080;01;02;63;42;028003;16;20;64;22;;028003;16;30;10;1;40.793
2;030005;080;01;03;62;22;028003;16;30;01;;;030005;16;40;10;1;40.793
2;030005;080;02;01;01;;030005;8;10;61;22;;028003;8;30;20;0;40.793
2;030005;080;02;02;63;22;028003;8;30;01;;;030005;8;40;10;0;40.793
2;030005;080;02;03;01;;030005;15;45;42;;;028003;15;55;10;1;40.793
2;030005;080;02;04;42;;028003;16;20;64;22;;028003;16;30;10;1;40.793
2;030005;080;02;05;62;22;028003;16;30;01;;;030005;16;40;10;1;40.793
2;030005;080;04;01;01;;030005;8;10;22;;;028003;8;30;20;0;40.793
2;030005;080;04;02;22;;028003;16;30;01;;;030005;16;40;10;1;40.793
2;030005;093;01;01;51;;999008;11;0;01;;;030005;12;40;100;2;46.279
2;030005;093;01;02;01;;030005;15;0;61;11;;039006;15;30;30;1;46.279
2;030005;093;01;03;63;11;039006;17;30;01;;;030005;18;0;30;1;46.279
2;030005;093;02;01;51;;999008;11;0;01;;;030005;12;40;100;2;46.279
2;030005;093;02;02;01;;030005;15;0;11;;;039006;15;30;30;1;46.279
2;030005;093;02;03;11;;039006;17;30;01;;;030005;18;0;30;1;46.279
2;031001;027;01;01;01;;031001;10;15;54;;;031001;10;20;5;0;42.927
2;031001;027;01;02;54;;031001;10;25;33;;;031001;10;30;5;0;42.927
2;031001;027;01;03;33;;031001;11;30;01;;;031001;11;35;5;0;42.927
2;031001;027;01;04;01;;031001;11;55;54;;;031001;12;0;5;0;42.927
2;031001;027;01;05;54;;031001;12;25;01;;;031001;12;30;5;0;42.927
2;031001;027;01;06;01;;031001;15;45;33;;;031001;15;50;5;0;42.927
2;031001;027;01;07;33;;031001;16;45;54;;;031001;16;50;5;0;42.927
2;031001;027;01;08;54;;031001;17;0;01;;;031001;17;5;5;0;42.927
2;031001;027;01;09;01;;031001;18;15;52;;;031001;18;37;22;0;42.927
2;031001;027;01;10;52;;031001;18;37;01;;;031001;19;0;23;0;42.927
2;031001;030;01;01;01;;031001;12;0;51;;;031001;12;5;5;0;42.927
2;031001;030;01;02;51;;031001;12;55;01;;;031001;13;0;5;0;42.927
2;031001;030;01;03;01;;031001;17;0;51;;;031001;17;5;5;0;42.927
2;031001;030;01;04;51;;031001;17;30;01;;;031001;17;35;5;0;42.927
2;031001;030;02;01;01;;031001;8;15;61;22;;031001;8;20;5;0;42.927
2;031001;030;02;02;63;22;031001;8;22;01;;;031001;8;27;5;0;42.927
2;031001;030;02;03;01;;031001;16;15;64;22;;031001;16;20;5;0;42.927
2;031001;030;02;04;62;22;031001;16;40;01;;;031001;16;45;5;0;42.927
2;031001;030;03;01;01;;031001;8;50;23;;;031001;8;55;5;0;42.927
2;031001;030;03;02;23;;031001;16;30;51;;;031001;16;35;5;0;42.927
2;031001;030;03;03;51;;031001;17;30;01;;;031001;17;35;5;0;42.927
2;031001;030;04;01;01;;031001;8;15;22;;;031001;8;20;5;0;42.927
2;031001;030;04;02;22;;031001;16;30;01;;;031001;16;45;15;0;42.927
2;031001;030;05;01;01;;031001;8;15;22;;;031001;8;20;5;0;42.927
2;031001;030;05;02;22;;031001;16;30;01;;;031001;16;45;15;0;42.927
2;031001;045;01;01;01;;031001;9;0;32;;;048005;9;30;30;1;58.996
2;031001;045;01;02;32;;048005;9;45;51;;;049001;10;0;15;1;58.996
