ZONE_MORPHO;ZONE;NUMECH;P01;D1;D2_A;D2_B;D3;D4H;D4M;D5_A;D5_B;D6;D7;D8H;D8M;D9;D10;COEP
1;003002;058;02;06;01;;003002;10;45;32;;;002001;10;55;10;0;79.486
1;003002;058;02;07;32;;002001;11;50;01;;;003002;12;0;10;0;79.486
1;003002;058;02;08;01;;003002;13;0;54;;;037003;13;20;20;1;79.486
1;003002;058;02;09;54;;037003;14;30;42;;;018004;14;50;20;1;79.486
1;003002;058;02;10;42;;018004;17;30;01;;;003002;17;45;15;1;79.486
1;003002;099;02;01;01;;003002;9;20;51;;;047004;9;50;30;1;134.308
1;003002;099;02;02;51;;047004;11;30;01;;;003002;12;0;30;1;134.308
1;003002;099;02;03;01;;003002;14;50;41;;;003002;15;0;10;0;134.308
1;003002;099;02;04;41;;003002;15;15;01;;;003002;15;20;5;0;134.308
1;003002;099;03;01;01;;003002;7;50;11;;;035001;8;30;40;1;134.308
1;003002;099;03;02;11;;035001;16;45;01;;;003002;17;0;15;1;134.308
1;003002;149;01;01;01;;003002;8;30;52;;;003002;8;45;15;0;74.152
1;003002;149;01;02;52;;003002;8;45;01;;;003002;9;0;15;0;74.152
1;003002;149;01;03;01;;003002;9;30;34;;;003001;9;35;5;0;74.152
1;003002;149;01;04;34;;003001;10;15;01;;;003002;10;20;5;0;74.152
1;003002;149;01;05;01;;003002;17;0;42;;;003003;17;15;15;0;74.152
1;003002;149;01;06;42;;003003;17;30;01;;;003002;17;45;15;0;74.152
1;003002;149;01;07;01;;003002;19;0;52;;;003002;19;15;15;0;74.152
1;003002;149;01;08;52;;003002;19;15;01;;;003002;19;30;15;0;74.152
1;003002;178;01;01;01;;003002;10;0;33;;;007006;10;15;15;0;74.152
1;003002;178;01;02;33;;007006;11;0;54;;;043006;13;0;120;1;74.152
1;003002;178;01;03;54;;043006;16;0;01;;;003002;18;0;120;1;74.152
1;003002;199;01;01;01;;003002;9;30;52;;;003005;10;0;30;0;79.486
1;003002;199;01;02;52;;003005;10;0;01;;;003002;10;30;30;0;79.486
1;003002;199;01;03;01;;003002;15;0;52;;;004003;16;0;60;0;79.486
1;003002;199;01;04;52;;004003;16;0;01;;;003002;17;0;60;0;79.486
1;003002;199;02;01;01;;003002;8;30;31;;;006051;9;0;30;0;79.486
1;003002;199;02;02;31;;006051;10;0;01;;;003002;10;30;30;0;79.486
1;003002;199;02;03;01;;003002;15;0;52;;;004003;16;0;60;0;79.486
1;003002;199;02;04;52;;004003;16;0;01;;;003002;17;0;60;0;79.486
1;003003;004;01;01;01;;003003;14;0;42;;;003003;14;15;15;0;74.152
1;003003;004;01;02;42;;003003;14;30;33;;;003008;14;35;5;0;74.152
1;003003;004;01;03;33;;003008;15;20;01;;;003003;16;0;40;0;74.152
1;003003;008;01;01;01;;003003;10;30;32;;;003006;10;35;5;0;74.152
1;003003;008;01;02;32;;003006;11;20;01;;;003003;11;30;10;0;74.152
1;003003;008;01;03;01;;003003;15;0;54;;;004002;15;10;10;1;74.152
1;003003;008;01;04;54;;004002;17;0;01;;;003003;17;20;20;0;74.152
1;003003;018;01;01;01;;003003;13;30;41;;;004004;14;0;30;1;74.152
1;003003;018;01;02;41;;004004;14;35;41;;;002002;15;0;25;1;74.152
1;003003;018;01;03;41;;002002;16;15;42;;;003007;17;0;45;1;74.152
1;003003;018;01;04;42;;003007;17;35;01;;;003003;17;50;15;1;74.152
1;003003;020;01;01;01;;003003;12;30;32;;;006051;13;0;30;1;79.486
1;003003;020;01;02;32;;006051;14;30;42;;;012003;14;40;10;0;79.486
1;003003;020;01;03;42;;012003;15;15;01;;;003003;15;45;30;1;79.486
1;003003;020;01;04;01;;003003;16;10;33;;;012003;16;40;30;1;79.486
1;003003;020;01;05;33;;012003;17;15;52;;;001001;17;55;40;0;79.486
1;003003;020;01;06;52;;001001;17;55;01;;;003003;18;35;40;1;79.486
1;003003;020;02;01;01;;003003;12;30;32;;;006051;13;0;30;1;79.486
1;003003;020;02;02;32;;006051;14;30;42;;;012003;14;40;10;0;79.486
1;003003;020;02;03;42;;012003;15;15;01;;;003003;15;45;30;1;79.486
1;003003;020;02;04;01;;003003;16;10;33;;;012003;16;40;30;1;79.486
1;003003;020;02;05;33;;012003;17;15;52;;;001001;17;55;40;0;79.486
1;003003;020;02;06;52;;001001;17;55;01;;;003003;18;35;40;1;79.486
1;003003;026;01;01;01;;003003;7;15;42;;;003003;7;20;5;0;74.152
1;003003;026;01;02;42;;003003;7;25;01;;;003003;7;30;5;0;74.152
1;003003;026;01;03;01;;003003;7;35;11;;;047004;8;30;55;1;74.152
1;003003;026;01;04;11;;047004;12;30;53;;;048005;12;40;10;0;74.152
1;003003;026;01;05;53;;048005;12;45;52;;;048006;13;7;22;0;74.152
1;003003;026;01;06;52;;048006;13;7;11;;;047004;13;29;22;0;74.152
1;003003;026;01;07;11;;047004;18;10;01;;;003003;19;23;73;1;74.152
1;003003;027;01;01;01;;003003;6;15;61;11;;002003;6;30;15;1;79.486
1;003003;027;01;02;63;11;002003;6;30;01;;;003003;6;50;20;1;79.486
1;003003;027;01;03;01;;003003;8;30;32;;;003007;8;40;10;0;79.486
1;003003;027;01;04;32;;003007;8;50;01;;;003003;9;0;10;0;79.486
1;003003;027;01;05;01;;003003;10;30;61;41;;038003;11;5;35;1;79.486
1;003003;027;01;06;61;41;038003;13;5;53;;;004003;13;50;45;1;79.486
1;003003;027;01;07;53;;004003;15;50;01;;;003003;16;20;30;1;79.486
1;003003;027;01;08;01;;003003;17;30;52;;;003003;17;45;15;0;79.486
1;003003;027;01;09;52;;003003;17;45;01;;;003003;18;0;15;0;79.486
1;003003;027;01;10;01;;003003;19;45;11;;;009002;19;50;5;0;79.486
1;003003;027;02;01;01;;003003;6;20;11;;;002003;6;30;10;1;79.486
1;003003;027;02;02;11;;002003;13;30;52;;;001004;13;45;15;0;79.486
1;003003;027;02;03;52;;001004;13;45;53;;;004003;14;0;15;0;79.486
1;003003;027;02;04;53;;004003;15;50;01;;;003003;16;20;30;1;79.486
1;003003;027;02;05;01;;003003;17;40;54;;;003003;17;45;5;0;79.486
1;003003;027;02;06;54;;003003;17;55;01;;;003003;18;0;5;0;79.486
1;003003;030;01;01;01;;003003;9;30;43;;;003003;9;40;10;0;25.437
1;003003;030;01;02;43;;003003;10;0;33;;;003003;10;10;10;0;25.437
1;003003;030;01;03;33;;003003;10;12;33;;;003002;10;15;3;0;25.437
1;003003;030;01;04;33;;003002;10;30;33;;;003002;10;40;10;0;25.437
1;003003;030;01;05;33;;003002;10;45;01;;;003003;11;0;15;0;25.437
1;003003;030;01;06;01;;003003;14;0;31;;;035053;14;40;40;1;25.437
1;003003;030;01;07;31;;035053;16;0;01;;;003003;17;0;60;1;25.437
1;003003;030;02;01;01;;003003;8;0;61;22;;009005;8;20;20;0;25.437
1;003003;030;02;02;63;22;009005;8;25;42;;;009001;8;40;15;0;25.437
1;003003;030;02;03;42;;009001;17;0;01;;;003003;17;10;10;0;25.437
1;003003;030;03;01;01;;003003;7;40;24;;;009001;8;0;20;0;25.437
1;003003;030;03;02;24;;009001;15;0;01;;;003003;15;15;15;0;25.437
1;003003;030;04;01;01;;003003;7;40;23;;;009001;7;55;15;0;25.437
1;003003;030;04;02;23;;009001;13;0;01;;;003003;13;15;15;0;25.437
1;003003;030;04;03;01;;003003;14;0;31;;;035053;14;40;40;1;25.437
1;003003;030;04;04;31;;035053;16;0;01;;;003003;17;0;60;1;25.437
1;003003;030;05;01;01;;003003;8;0;22;;;009005;8;20;20;0;25.437
1;003003;030;05;02;22;;009005;16;30;01;;;003003;16;50;20;0;25.437
1;003003;030;06;01;01;;003003;8;0;22;;;009005;8;20;20;0;25.437
1;003003;030;06;02;22;;009005;16;30;01;;;003003;16;50;20;0;25.437
1;003003;040;01;01;01;;003003;16;0;41;;;024007;16;20;20;1;79.486
1;003003;040;01;02;41;;024007;19;30;01;;;003003;20;0;30;1;79.486
1;003003;040;02;01;01;;003003;16;0;61;41;;024007;16;20;20;1;79.486
1;003003;040;02;02;61;41;024007;19;30;01;;;003003;20;0;30;1;79.486
1;003003;063;01;01;01;;003003;14;0;41;;;004004;15;30;90;0;74.152
1;003003;063;01;02;41;;004004;17;0;01;;;003003;18;30;90;0;74.152
1;003003;068;01;01;01;;003003;7;50;61;22;;016002;8;35;45;1;79.486
1;003003;068;01;02;63;22;016002;8;40;01;;;003003;9;0;20;1;79.486
1;003003;068;01;03;01;;003003;9;35;11;;;002003;9;45;10;1;79.486
1;003003;068;01;04;11;;002003;18;30;64;51;;012002;19;20;50;1;79.486
1;003003;068;01;05;62;51;012002;19;25;01;;;003003;20;0;35;1;79.486
1;003003;068;02;01;01;;003003;7;50;22;;;016002;8;35;45;1;79.486
1;003003;068;02;02;22;;016002;16;30;54;;;003005;17;0;30;1;79.486
1;003003;068;02;03;54;;003005;17;45;51;;;002002;18;10;25;1;79.486
1;003003;068;02;04;51;;002002;19;25;01;;;003003;20;0;35;1;79.486
1;003003;069;01;01;01;;003003;10;30;33;;;008004;10;45;15;0;74.152
1;003003;069;01;02;33;;008004;11;15;52;;;002001;11;20;5;0;74.152
1;003003;069;01;03;52;;002001;11;45;32;;;002001;11;50;5;0;74.152
1;003003;069;01;04;32;;002001;12;5;11;;;002004;12;10;5;0;74.152
1;003003;069;01;05;11;;002004;18;55;01;;;003003;19;0;5;0;74.152
1;003003;082;01;01;01;;003003;9;30;32;;;002001;10;0;30;0;74.152
1;003003;082;01;02;32;;002001;10;30;01;;;003003;11;0;30;0;74.152
1;003003;082;01;03;01;;003003;15;30;33;;;003004;15;50;20;0;74.152
1;003003;082;01;04;33;;003004;16;10;01;;;003003;17;0;50;0;74.152
1;003003;096;01;01;01;;003003;15;0;32;;;002002;15;10;10;1;79.486
1;003003;096;01;02;32;;002002;16;15;33;;;003007;16;25;10;1;79.486
1;003003;096;01;03;33;;003007;16;30;01;;;003003;16;35;5;1;79.486
1;003003;096;02;01;01;;003003;15;0;32;;;002002;15;10;10;1;79.486
1;003003;096;02;02;32;;002002;16;15;33;;;003007;16;25;10;1;79.486
1;003003;096;02;03;33;;003007;16;30;01;;;003003;16;35;5;1;79.486
1;003003;117;01;01;01;;003003;10;16;11;;;200005;10;35;19;1;74.152
1;003003;117;01;02;11;;200005;19;47;01;;;003003;20;30;43;1;74.152
1;003003;127;01;01;01;;003003;8;45;52;;;003003;9;15;30;0;74.152
1;003003;127;01;02;52;;003003;9;15;01;;;003003;9;45;30;0;74.152
1;003003;127;01;03;01;;003003;16;0;52;;;003002;16;30;30;0;74.152
1;003003;127;01;04;52;;003002;16;30;54;;;003003;17;0;30;0;74.152
1;003003;127;01;05;54;;003003;20;30;01;;;003003;20;35;5;0;74.152
1;003003;143;02;01;01;;003003;9;0;53;;;003003;9;5;5;1;45.045
1;003003;143;02;02;53;;003003;10;0;43;;;009002;10;10;10;1;45.045
1;003003;143;02;03;43;;009002;10;30;01;;;003003;10;40;10;1;45.045
1;003003;143;03;01;01;;003003;8;0;11;;;003005;8;15;15;0;45.045
1;003003;143;03;02;11;;003005;12;0;01;;;003003;12;15;15;0;45.045
1;003003;143;03;03;01;;003003;13;30;11;;;003005;13;45;15;0;45.045
1;003003;143;03;04;11;;003005;17;15;01;;;003003;17;30;15;0;45.045
1;003003;162;01;01;01;;003003;10;0;33;;;003003;10;5;5;0;74.152
1;003003;162;01;02;33;;003003;10;30;01;;;003003;10;35;5;0;74.152
1;003003;162;01;03;01;;003003;14;0;51;;;003003;14;10;10;0;74.152
1;003003;162;01;04;51;;003003;17;0;01;;;003003;17;10;10;0;74.152
1;003003;166;01;01;01;;003003;8;30;25;;;002004;8;40;10;0;74.152
1;003003;166;01;02;25;;002004;12;40;01;;;003003;12;50;10;0;74.152
1;003003;166;01;03;01;;003003;13;40;25;;;002004;13;50;10;0;74.152
1;003003;166;01;04;25;;002004;16;0;01;;;003003;16;10;10;0;74.152
1;003003;166;01;05;01;;003003;16;15;31;;;002001;16;25;10;0;74.152
1;003003;166;01;06;31;;002001;16;45;32;;;002001;16;50;5;0;74.152
1;003003;166;01;07;32;;002001;17;45;01;;;003003;17;50;5;0;74.152
1;003003;193;01;01;01;;003003;9;0;33;;;003003;9;5;5;0;74.152
1;003003;193;01;02;33;;003003;11;0;01;;;003003;11;5;5;0;74.152
1;003003;193;01;03;01;;003003;14;0;42;;;003003;14;5;5;0;74.152
1;003003;193;01;04;42;;003003;14;15;01;;;003003;14;20;5;0;74.152
1;003003;196;01;01;01;;003003;7;30;11;;;200002;7;55;25;1;74.152
1;003003;196;01;02;11;;200002;16;30;01;;;003003;17;0;30;1;74.152
1;003003;196;01;03;01;;003003;17;15;32;;;035052;18;15;60;1;74.152
1;003003;196;01;04;32;;035052;19;0;01;;;003003;19;30;30;1;74.152
1;003003;196;01;05;01;;003003;20;15;54;;;089001;20;45;30;1;74.152
1;003003;196;01;06;54;;089001;24;0;01;;;003003;24;40;40;1;74.152
1;003003;206;01;01;01;;003003;14;30;51;;;009002;14;35;5;0;79.486
1;003003;206;01;02;51;;009002;18;0;01;;;003003;18;5;5;0;79.486
1;003003;206;02;01;01;;003003;15;30;41;;;003007;15;40;10;0;79.486
1;003003;206;02;02;41;;003007;16;0;32;;;002001;16;20;20;0;79.486
1;003003;206;02;03;32;;002001;17;0;01;;;003003;17;20;20;0;79.486
1;003003;206;02;04;01;;003003;17;30;33;;;009002;17;35;5;0;79.486
1;003003;206;02;05;33;;009002;17;40;01;;;003003;17;45;5;0;79.486
1;003004;034;01;01;01;;003004;10;30;33;;;002003;10;45;15;0;74.152
1;003004;034;01;02;33;;002003;10;47;32;;;002001;10;57;10;0;74.152
1;003004;034;01;03;32;;002001;11;17;01;;;003004;11;25;8;0;74.152
1;003004;110;01;01;01;;003004;10;30;33;;;003004;10;35;5;0;74.152
1;003004;110;01;02;33;;003004;10;50;33;;;003004;10;55;5;0;74.152
1;003004;110;01;03;33;;003004;11;0;01;;;003004;11;5;5;0;74.152
1;003005;003;01;01;01;;003005;7;25;61;23;;016006;7;40;15;1;45.045
1;003005;003;01;02;63;23;016006;7;40;11;;;003004;7;50;10;1;45.045
1;003005;003;01;03;11;;003004;17;45;01;;;003005;17;50;5;0;45.045
1;003005;003;01;04;01;;003005;18;20;51;;;024006;18;35;15;1;45.045
1;003005;003;01;05;51;;024006;20;0;01;;;003005;20;20;20;1;45.045
1;003005;003;02;01;01;;003005;9;50;61;28;;031001;10;18;28;1;45.045
1;003005;003;02;02;63;28;031001;12;15;33;;;003005;12;55;40;1;45.045
1;003005;003;02;03;33;;003005;12;58;01;;;003005;13;3;5;0;45.045
1;003005;003;02;04;01;;003005;16;30;61;23;;016006;17;0;30;1;45.045
1;003005;003;02;05;63;23;016006;17;0;01;;;003005;17;30;30;1;45.045
1;003005;003;03;01;01;;003005;13;25;25;;;015011;13;45;20;1;45.045
1;003005;003;03;02;25;;015011;18;30;51;;;024006;18;50;20;1;45.045
1;003005;003;03;03;51;;024006;20;0;01;;;003005;20;20;20;1;45.045
1;003005;003;04;01;01;;003005;9;50;28;;;031001;10;18;28;1;45.045
1;003005;003;04;02;28;;031001;12;15;33;;;003005;12;55;40;1;45.045
1;003005;003;04;03;33;;003005;12;58;01;;;003005;13;3;5;0;45.045
1;003005;003;04;04;01;;003005;16;30;61;23;;016006;17;0;30;1;45.045
1;003005;003;04;05;63;23;016006;17;0;01;;;003005;17;30;30;1;45.045
1;003005;003;05;01;01;;003005;7;30;23;;;016006;7;40;10;1;45.045
1;003005;003;05;02;23;;016006;17;0;01;;;003005;17;20;20;1;45.045
1;003005;009;01;01;01;;003005;15;0;54;;;007006;15;15;15;0;79.486
1;003005;009;01;02;54;;007006;17;0;01;;;003005;17;15;15;0;79.486
1;003005;009;02;01;01;;003005;11;0;33;;;003005;11;5;5;0;79.486
1;003005;009;02;02;33;;003005;11;15;01;;;003005;11;20;5;0;79.486
1;003005;009;02;03;01;;003005;15;0;54;;;007006;15;15;15;0;79.486
1;003005;009;02;04;54;;007006;17;0;01;;;003005;17;15;15;0;79.486
1;003005;010;01;01;01;;003005;10;30;34;;;003002;10;40;10;0;74.152
1;003005;010;01;02;34;;003002;11;10;01;;;003005;11;15;5;0;74.152
1;003005;010;01;03;01;;003005;15;0;54;;;003006;15;10;10;0;74.152
1;003005;010;01;04;54;;003006;17;20;01;;;003005;17;30;10;0;74.152
1;003005;094;01;01;01;;003005;9;0;51;;;001001;9;15;15;1;74.152
1;003005;094;01;02;51;;001001;11;15;01;;;003005;11;45;30;0;74.152
1;003005;094;01;03;01;;003005;13;40;51;;;001001;14;10;30;0;74.152
1;003005;094;01;04;51;;001001;16;40;01;;;003005;17;10;30;0;74.152
1;003005;160;01;01;01;;003005;8;0;51;;;007002;8;15;15;0;74.152
1;003005;160;01;02;51;;007002;11;0;33;;;002001;11;5;5;0;74.152
1;003005;160;01;03;33;;002001;11;30;01;;;003005;11;40;10;0;74.152
1;003005;160;01;04;01;;003005;14;0;41;;;004003;14;15;15;0;74.152
1;003005;160;01;05;41;;004003;14;45;33;;;003003;15;0;15;0;74.152
1;003005;160;01;06;33;;003003;16;0;01;;;003005;16;15;15;0;74.152
1;003005;165;01;01;01;;003005;9;45;32;;;004002;10;0;15;0;74.152
1;003005;165;01;02;32;;004002;10;20;01;;;003005;10;35;15;0;74.152
1;003005;165;01;03;01;;003005;17;0;61;41;;027001;17;35;35;1;74.152
1;003005;165;01;04;61;41;027001;19;0;01;;;003005;19;25;25;1;74.152
1;003005;179;02;01;01;;003005;8;30;11;;;081025;10;0;90;1;79.486
1;003005;179;02;02;11;;081025;10;15;12;;;081025;10;20;5;0;79.486
1;003005;179;02;03;12;;081025;12;0;11;;;081025;12;5;5;0;79.486
1;003005;179;02;04;11;;081025;14;0;42;;;081025;14;10;10;0;79.486
1;003005;179;02;05;42;;081025;16;0;02;;;081025;16;10;10;0;79.486
1;003005;188;01;01;01;;003005;9;0;33;;;003005;9;5;5;0;74.152
1;003005;188;01;02;33;;003005;9;15;01;;;003005;9;20;5;0;74.152
1;003005;204;01;01;01;;003005;6;15;12;;;003005;6;20;5;0;79.486
1;003005;204;01;02;12;;003005;8;0;01;;;003005;8;5;5;0;79.486
1;003005;204;01;03;01;;003005;8;30;61;23;;016006;8;40;10;1;79.486
1;003005;204;01;04;63;23;016006;8;50;33;;;008004;9;10;20;1;79.486
1;003005;204;01;05;33;;008004;9;10;33;;;005003;9;25;15;1;79.486
1;003005;204;01;06;33;;005003;9;40;01;;;003005;9;55;15;1;79.486
1;003005;204;01;07;01;;003005;10;15;33;;;003003;10;23;8;0;79.486
1;003005;204;01;08;33;;003003;10;45;01;;;003005;10;55;10;0;79.486
1;003005;204;01;09;01;;003005;17;15;64;23;;016006;17;25;10;1;79.486
1;003005;204;01;10;62;23;016006;17;35;01;;;003005;17;45;10;1;79.486
1;003005;204;02;01;01;;003005;8;30;23;;;016006;8;40;10;1;79.486
1;003005;204;02;02;23;;016006;17;35;01;;;003005;17;45;10;1;79.486
1;003005;204;02;03;01;;003005;18;15;52;;;002003;18;45;30;0;79.486
1;003005;204;02;04;52;;002003;18;45;01;;;003005;19;15;30;0;79.486
1;003006;005;01;01;01;;003006;9;0;11;;;003003;9;25;25;0;79.486
1;003006;005;01;02;11;;003003;17;30;01;;;003006;18;0;30;0;79.486
1;003006;005;01;03;01;;003006;18;30;91;;;018003;19;0;30;1;79.486
1;003006;005;01;04;91;;018003;20;0;01;;;003006;20;30;30;1;79.486
1;003006;011;01;01;01;;003006;14;30;42;;;002004;14;45;15;1;79.486
1;003006;011;01;02;42;;002004;15;0;01;;;003006;15;15;15;1;79.486
1;003006;011;02;01;01;;003006;14;30;52;;;002002;15;5;35;0;79.486
1;003006;011;02;02;52;;002002;15;5;01;;;003006;15;40;35;0;79.486
1;003006;013;01;01;01;;003006;9;10;51;;;003005;9;20;10;0;79.486
1;003006;013;01;02;51;;003005;11;0;33;;;004004;11;10;10;0;79.486
1;003006;013;01;03;33;;004004;11;25;01;;;003006;11;30;5;0;79.486
1;003006;016;01;01;01;;003006;14;30;52;;;004003;15;12;42;0;74.152
1;003006;016;01;02;52;;004003;15;12;01;;;003006;15;54;42;0;74.152
1;003006;021;01;01;01;;003006;9;0;53;;;003007;9;5;5;0;79.486
1;003006;021;01;02;53;;003007;9;5;11;;;003001;9;10;5;0;79.486
1;003006;021;01;03;11;;003001;19;30;01;;;003006;19;35;5;0;79.486
1;003006;021;02;01;01;;003006;7;35;23;;;010004;8;0;25;0;79.486
1;003006;021;02;02;23;;010004;16;30;02;;;005003;16;50;20;1;79.486
1;003006;031;01;01;01;;003006;10;30;51;;;003006;10;35;5;0;79.486
1;003006;031;01;02;51;;003006;10;50;54;;;004001;11;5;15;0;79.486
1;003006;031;01;03;54;;004001;11;50;01;;;003006;12;5;15;0;79.486
1;003006;043;01;01;01;;003006;9;0;33;;;003005;9;30;30;0;74.152
1;003006;043;01;02;33;;003005;10;0;01;;;003006;10;30;30;0;74.152
1;003006;043;01;03;01;;003006;15;30;64;91;;024005;15;40;10;1;74.152
1;003006;043;01;04;62;91;024005;16;40;33;;;003003;17;0;20;0;74.152
1;003006;043;01;05;33;;003003;17;15;01;;;003006;17;50;35;0;74.152
1;003006;050;01;01;01;;003006;11;0;33;;;003007;11;10;10;0;74.152
1;003006;050;01;02;33;;003007;11;15;42;;;004001;11;25;10;0;74.152
1;003006;050;01;03;42;;004001;11;40;01;;;003006;11;50;10;0;74.152
1;003006;051;01;01;01;;003006;14;30;52;;;009005;14;50;20;0;74.152
1;003006;051;01;02;52;;009005;16;0;01;;;003006;16;20;20;0;74.152
1;003006;061;01;01;01;;003006;6;30;11;;;096004;7;30;60;1;207.766
1;003006;061;01;02;11;;096004;16;0;01;;;003006;17;0;60;1;207.766
1;003006;061;01;03;01;;003006;18;0;33;;;002001;18;15;15;0;207.766
1;003006;061;01;04;33;;002001;18;30;01;;;003006;18;45;15;0;207.766
1;003006;061;02;01;01;;003006;7;30;61;23;;009001;7;40;10;1;207.766
1;003006;061;02;02;63;23;009001;7;45;01;;;003006;8;0;15;1;207.766
1;003006;061;02;03;01;;003006;9;45;33;;;002001;10;40;55;1;207.766
1;003006;061;02;04;33;;002001;10;40;01;;;003006;11;35;55;1;207.766
1;003006;061;02;05;01;;003006;11;45;64;23;;009001;12;0;15;1;207.766
1;003006;061;02;06;62;23;009001;12;10;01;;;003006;12;20;10;1;207.766
1;003006;061;02;07;01;;003006;13;0;51;;;001003;13;30;30;1;207.766
1;003006;061;02;08;51;;001003;17;0;01;;;003006;17;35;35;1;207.766
1;003006;061;02;09;01;;003006;18;0;33;;;002001;18;15;15;0;207.766
1;003006;061;02;10;33;;002001;18;30;01;;;003006;18;45;15;0;207.766
1;003006;061;03;01;01;;003006;9;15;24;;;009001;9;40;25;1;207.766
1;003006;061;03;02;24;;009001;12;15;01;;;003006;12;40;25;1;207.766
1;003006;061;04;01;01;;003006;7;30;23;;;009001;7;40;10;1;207.766
1;003006;061;04;02;23;;009001;11;45;01;;;003006;12;0;15;1;207.766
1;003006;061;04;03;01;;003006;13;0;51;;;001003;13;30;30;1;207.766
1;003006;061;04;04;51;;001003;17;0;01;;;003006;17;35;35;1;207.766
1;003006;064;01;01;01;;003006;8;20;25;;;016002;9;0;40;2;74.152
1;003006;064;01;02;25;;016002;17;0;01;;;003006;17;30;30;1;74.152
1;003006;064;01;03;01;;003006;18;30;33;;;004001;18;40;10;0;74.152
1;003006;064;01;04;33;;004001;18;55;01;;;003006;19;5;10;0;74.152
1;003006;086;01;01;01;;003006;10;0;33;;;003006;10;30;30;0;74.152
1;003006;086;01;02;33;;003006;10;30;01;;;003006;11;0;30;0;74.152
1;003006;086;01;03;01;;003006;15;0;52;;;010001;16;30;90;0;74.152
1;003006;086;01;04;52;;010001;16;30;01;;;003006;18;0;90;0;74.152
1;003006;089;01;01;01;;003006;15;45;64;22;;009001;16;0;15;0;207.766
1;003006;089;01;02;62;22;009001;16;5;01;;;003006;16;20;15;1;207.766
1;003006;089;01;03;01;;003006;18;15;74;54;;008001;18;30;15;1;207.766
1;003006;089;01;04;72;54;008001;18;32;64;54;;013006;18;45;13;1;207.766
1;003006;089;01;05;62;54;013006;18;50;54;;;053019;19;30;40;1;207.766
1;003006;089;01;06;54;;053019;22;30;61;01;;013006;23;10;40;1;207.766
1;003006;089;01;07;61;01;013006;23;10;01;;;003006;23;20;10;1;207.766
1;003006;089;02;01;01;;003006;7;15;61;22;;009001;7;35;20;1;207.766
1;003006;089;02;02;63;22;009001;7;55;11;;;020004;8;15;20;1;207.766
1;003006;089;02;03;11;;020004;16;30;64;22;;009001;16;55;25;1;207.766
1;003006;089;02;04;62;22;009001;17;5;61;41;;008001;17;30;25;0;207.766
1;003006;089;02;05;61;41;008001;18;25;71;54;;008001;18;30;5;0;207.766
1;003006;089;02;06;73;54;008001;18;32;01;;;003006;18;45;13;1;207.766
1;003006;089;03;01;01;;003006;7;15;23;;;009001;7;35;20;1;207.766
1;003006;089;03;02;23;;009001;17;0;01;;;003006;17;20;20;1;207.766
1;003006;089;04;01;01;;003006;7;15;22;;;009001;7;35;20;1;207.766
1;003006;089;04;02;22;;009001;17;5;41;;;008001;17;30;25;0;207.766
1;003006;089;04;03;41;;008001;18;25;64;54;;013006;18;45;20;1;207.766
1;003006;089;04;04;62;54;013006;18;50;54;;;053019;19;30;40;1;207.766
1;003006;089;04;05;54;;053019;22;30;61;01;;013006;23;10;40;1;207.766
1;003006;089;04;06;63;01;013006;23;10;01;;;003006;23;20;10;1;207.766
1;003006;097;01;01;01;;003006;9;30;32;;;041051;10;0;30;1;134.308
1;003006;097;01;02;32;;041051;11;0;01;;;003006;11;30;30;1;134.308
1;003006;097;01;03;01;;003006;14;30;51;;;003007;14;45;15;0;134.308
1;003006;097;01;04;51;;003007;17;30;01;;;003006;17;45;15;0;134.308
1;003006;097;02;01;01;;003006;8;0;33;;;003006;8;5;5;0;134.308
1;003006;097;02;02;33;;003006;8;10;01;;;003006;8;15;5;0;134.308
1;003006;097;02;03;01;;003006;11;0;32;;;004004;11;15;15;0;134.308
1;003006;097;02;04;32;;004004;11;45;01;;;003006;12;0;15;0;134.308
1;003006;097;03;01;01;;003006;9;30;29;;;011006;10;0;30;1;134.308
1;003006;097;03;02;29;;011006;12;0;25;;;076005;12;45;45;1;134.308
1;003006;097;03;03;25;;076005;13;30;53;;;062051;13;45;15;1;134.308
1;003006;097;03;04;53;;062051;13;50;25;;;076005;14;5;15;1;134.308
1;003006;097;03;05;25;;076005;20;0;01;;;003006;20;45;45;1;134.308
1;003006;107;01;01;01;;003006;9;0;33;;;003006;9;5;5;0;74.152
1;003006;107;01;02;33;;003006;9;10;01;;;003006;9;15;5;0;74.152
1;003006;107;01;03;01;;003006;20;0;53;;;031051;20;10;10;1;74.152
1;003006;107;01;04;53;;031051;23;0;01;;;003006;23;10;10;1;74.152
1;003006;114;01;01;01;;003006;10;30;33;;;003006;10;45;15;0;79.486
1;003006;114;01;02;33;;003006;10;46;33;;;004001;10;48;2;0;79.486
1;003006;114;01;03;33;;004001;10;50;01;;;003006;11;0;10;0;79.486
1;003006;114;01;04;01;;003006;13;15;54;;;035002;13;45;30;1;79.486
1;003006;114;01;05;54;;035002;16;30;01;;;003006;17;0;30;1;79.486
1;003006;114;02;01;01;;003006;15;30;33;;;006003;16;15;45;1;79.486
1;003006;114;02;02;33;;006003;16;30;32;;;002002;17;10;40;1;79.486
1;003006;114;02;03;32;;002002;17;30;01;;;003006;18;10;40;0;79.486
1;003006;130;01;01;01;;003006;10;30;34;;;001001;10;45;15;1;74.152
1;003006;130;01;02;34;;001001;11;0;42;;;003001;11;10;10;1;74.152
