reporting country,secondary country,time,value
TCA,PNG,2012,0
TCA,PNG,2013,0
TCA,PNG,2014,0
TCA,PNG,2015,0
TCA,PNG,2016,1
TCA,POL,2011,13
TCA,POL,2012,12
TCA,POL,2013,13
TCA,POL,2014,28
TCA,POL,2015,23
TCA,POL,2016,106
TCA,PRK,2011,0
TCA,PRK,2012,0
TCA,PRK,2013,0
TCA,PRK,2014,0
TCA,PRK,2015,0
TCA,PRK,2016,0
TCA,PRT,2011,94
TCA,PRT,2012,74
TCA,PRT,2013,78
TCA,PRT,2014,84
TCA,PRT,2015,158
TCA,PRT,2016,151
TCA,PRY,2011,4
TCA,PRY,2012,4
TCA,PRY,2013,28
TCA,PRY,2014,50
TCA,PRY,2015,64
TCA,PRY,2016,47
TCA,PSE,2011,0
TCA,PSE,2012,0
TCA,PSE,2013,0
TCA,PSE,2014,0
TCA,PSE,2015,0
TCA,PSE,2016,0
TCA,QAT,2011,7
TCA,QAT,2012,2
TCA,QAT,2013,3
TCA,QAT,2014,4
TCA,QAT,2015,9
TCA,QAT,2016,15
TCA,ROU,2011,28
TCA,ROU,2012,35
TCA,ROU,2013,49
TCA,ROU,2014,52
TCA,ROU,2015,96
TCA,ROU,2016,31
TCA,RUS,2011,46
TCA,RUS,2012,31
TCA,RUS,2013,31
TCA,RUS,2014,16
TCA,RUS,2015,18
TCA,RUS,2016,44
TCA,RWA,2011,0
TCA,RWA,2012,0
TCA,RWA,2013,0
TCA,RWA,2014,0
TCA,RWA,2015,1
TCA,RWA,2016,1
TCA,SAU,2011,1
TCA,SAU,2012,1
TCA,SAU,2013,6
TCA,SAU,2014,13
TCA,SAU,2015,6
TCA,SAU,2016,7
TCA,SDN,2011,2
TCA,SDN,2012,0
TCA,SDN,2013,2
TCA,SDN,2014,2
TCA,SDN,2015,2
TCA,SDN,2016,8
TCA,SEN,2011,0
TCA,SEN,2012,0
TCA,SEN,2013,0
TCA,SEN,2014,1
TCA,SEN,2015,0
TCA,SEN,2016,2
TCA,SGP,2011,172
TCA,SGP,2012,168
TCA,SGP,2013,177
TCA,SGP,2014,197
TCA,SGP,2015,81
TCA,SGP,2016,116
TCA,SLB,2011,0
TCA,SLB,2012,0
TCA,SLB,2013,0
TCA,SLB,2014,0
TCA,SLB,2015,0
TCA,SLB,2016,0
TCA,SLE,2011,0
TCA,SLE,2012,0
TCA,SLE,2013,0
TCA,SLE,2014,0
TCA,SLE,2015,0
TCA,SLE,2016,0
TCA,SLV,2011,8
TCA,SLV,2012,23
TCA,SLV,2013,16
TCA,SLV,2014,39
TCA,SLV,2015,65
TCA,SLV,2016,59
TCA,SMR,2011,0
TCA,SMR,2012,0
TCA,SMR,2013,0
TCA,SMR,2014,0
TCA,SMR,2015,0
TCA,SMR,2016,0
TCA,SOM,2011,0
TCA,SOM,2012,0
TCA,SOM,2013,0
TCA,SOM,2014,0
TCA,SOM,2015,0
TCA,SOM,2016,0
TCA,STP,2011,0
TCA,STP,2012,0
TCA,STP,2013,0
TCA,STP,2014,0
TCA,STP,2015,0
TCA,STP,2016,0
TCA,SUR,2011,37
TCA,SUR,2012,10
TCA,SUR,2013,12
TCA,SUR,2014,11
TCA,SUR,2015,26
TCA,SUR,2016,72
TCA,SVK,2011,0
TCA,SVK,2012,0
TCA,SVK,2013,0
TCA,SVK,2014,0
TCA,SVK,2015,0
TCA,SVK,2016,0
TCA,SVN,2011,7
TCA,SVN,2012,3
TCA,SVN,2013,4
TCA,SVN,2014,4
TCA,SVN,2015,4
TCA,SVN,2016,2
TCA,SWE,2011,93
TCA,SWE,2012,115
TCA,SWE,2013,131
TCA,SWE,2014,147
TCA,SWE,2015,152
TCA,SWE,2016,101
TCA,SWZ,2011,0
TCA,SWZ,2012,0
TCA,SWZ,2013,0
TCA,SWZ,2014,0
TCA,SWZ,2015,0
TCA,SWZ,2016,0
TCA,SYC,2011,0
TCA,SYC,2012,0
TCA,SYC,2013,0
TCA,SYC,2014,0
TCA,SYC,2015,4
TCA,SYC,2016,1
TCA,SYR,2011,0
TCA,SYR,2012,0
TCA,SYR,2013,0
TCA,SYR,2014,0
TCA,SYR,2015,0
TCA,SYR,2016,0
TCA,TCD,2011,0
TCA,TCD,2012,0
TCA,TCD,2013,0
TCA,TCD,2014,0
TCA,TCD,2015,0
TCA,TCD,2016,0
TCA,TGO,2011,0
TCA,TGO,2012,0
TCA,TGO,2013,0
TCA,TGO,2014,0
TCA,TGO,2015,0
TCA,TGO,2016,0
TCA,THA,2011,61
TCA,THA,2012,49
TCA,THA,2013,66
TCA,THA,2014,69
TCA,THA,2015,37
TCA,THA,2016,79
TCA,TJK,2011,0
TCA,TJK,2012,0
TCA,TJK,2013,0
TCA,TJK,2014,0
TCA,TJK,2015,0
TCA,TJK,2016,0
TCA,TKM,2011,0
TCA,TKM,2012,0
TCA,TKM,2013,0
TCA,TKM,2014,0
TCA,TKM,2015,0
TCA,TKM,2016,0
TCA,TLS,2011,0
TCA,TLS,2012,0
TCA,TLS,2013,0
TCA,TLS,2014,0
TCA,TLS,2015,0
TCA,TLS,2016,0
TCA,TON,2011,0
TCA,TON,2012,0
TCA,TON,2013,0
TCA,TON,2014,0
TCA,TON,2015,0
TCA,TON,2016,0
TCA,TTO,2011,285
TCA,TTO,2012,279
TCA,TTO,2013,385
TCA,TTO,2014,387
TCA,TTO,2015,512
TCA,TTO,2016,700
TCA,TUN,2011,1
TCA,TUN,2012,5
TCA,TUN,2013,0
TCA,TUN,2014,2
TCA,TUN,2015,0
TCA,TUN,2016,0
TCA,TUR,2011,15
TCA,TUR,2012,12
TCA,TUR,2013,12
TCA,TUR,2014,23
TCA,TUR,2015,22
TCA,TUR,2016,10
TCA,TUV,2011,0
TCA,TUV,2012,0
TCA,TUV,2013,0
TCA,TUV,2014,0
TCA,TUV,2015,0
TCA,TUV,2016,0
TCA,TZA,2011,0
TCA,TZA,2012,5
TCA,TZA,2013,7
TCA,TZA,2014,3
TCA,TZA,2015,0
TCA,TZA,2016,0
TCA,UGA,2011,2
TCA,UGA,2012,0
TCA,UGA,2013,3
TCA,UGA,2014,0
TCA,UGA,2015,0
TCA,UGA,2016,0
TCA,UKR,2011,19
TCA,UKR,2012,6
TCA,UKR,2013,5
TCA,UKR,2014,3
TCA,UKR,2015,12
TCA,UKR,2016,16
TCA,URY,2011,29
TCA,URY,2012,26
TCA,URY,2013,32
TCA,URY,2014,100
TCA,URY,2015,103
TCA,URY,2016,127
TCA,USA,2011,326775
TCA,USA,2012,314083
TCA,USA,2013,334847
TCA,USA,2014,405381
TCA,USA,2015,453344
TCA,USA,2016,510350
TCA,UZB,2011,0
TCA,UZB,2012,0
TCA,UZB,2013,0
TCA,UZB,2014,0
TCA,UZB,2015,1
TCA,UZB,2016,2
TCA,VCT,2011,21
TCA,VCT,2012,28
TCA,VCT,2013,32
TCA,VCT,2014,30
TCA,VCT,2015,24
TCA,VCT,2016,41
TCA,VEN,2011,87
TCA,VEN,2012,113
TCA,VEN,2013,121
TCA,VEN,2014,48
TCA,VEN,2015,35
TCA,VEN,2016,45
TCA,VGB,2011,149
TCA,VGB,2012,100
TCA,VGB,2013,95
TCA,VGB,2014,112
TCA,VGB,2015,161
TCA,VGB,2016,694
TCA,VNM,2011,1
TCA,VNM,2012,1
TCA,VNM,2013,2
TCA,VNM,2014,2
TCA,VNM,2015,9
TCA,VNM,2016,1
TCA,VUT,2011,0
TCA,VUT,2012,0
TCA,VUT,2013,0
TCA,VUT,2014,0
TCA,VUT,2015,0
TCA,VUT,2016,0
TCA,WSM,2011,0
TCA,WSM,2012,0
TCA,WSM,2013,0
TCA,WSM,2014,0
TCA,WSM,2015,0
TCA,WSM,2016,0
TCA,YEM,2011,0
TCA,YEM,2012,0
TCA,YEM,2013,0
TCA,YEM,2014,0
TCA,YEM,2015,0
TCA,YEM,2016,0
TCA,ZAF,2011,45
TCA,ZAF,2012,32
TCA,ZAF,2013,50
TCA,ZAF,2014,59
TCA,ZAF,2015,103
TCA,ZAF,2016,71
TCA,ZMB,2011,0
TCA,ZMB,2012,0
TCA,ZMB,2013,0
TCA,ZMB,2014,0
TCA,ZMB,2015,0
TCA,ZMB,2016,2
TCA,ZWE,2011,0
TCA,ZWE,2012,0
TCA,ZWE,2013,0
TCA,ZWE,2014,0
TCA,ZWE,2015,0
TCA,ZWE,2016,0
TCD,AFG,2011,2
TCD,AFG,2012,0
TCD,AFG,2013,1
TCD,AFG,2014,3
TCD,AFG,2015,7
TCD,AFG,2016,2
TCD,AGO,2011,108
TCD,AGO,2012,122
TCD,AGO,2013,144
TCD,AGO,2014,159
TCD,AGO,2015,123
TCD,AGO,2016,81
TCD,ALB,2011,0
TCD,ALB,2012,0
TCD,ALB,2013,17
TCD,ALB,2014,59
TCD,ALB,2015,64
TCD,ALB,2016,40
TCD,AND,2011,0
TCD,AND,2012,0
TCD,AND,2013,0
TCD,AND,2014,0
TCD,AND,2015,0
TCD,AND,2016,0
TCD,ARE,2011,8347
TCD,ARE,2012,7738
TCD,ARE,2013,8882
TCD,ARE,2014,9478
TCD,ARE,2015,8288
TCD,ARE,2016,6831
TCD,ARG,2011,5
TCD,ARG,2012,9
TCD,ARG,2013,11
TCD,ARG,2014,27
TCD,ARG,2015,10
TCD,ARG,2016,11
TCD,ARM,2011,33
TCD,ARM,2012,18
TCD,ARM,2013,2
TCD,ARM,2014,0
TCD,ARM,2015,4
TCD,ARM,2016,4
TCD,ATG,2011,2
TCD,ATG,2012,0
TCD,ATG,2013,0
TCD,ATG,2014,0
TCD,ATG,2015,0
TCD,ATG,2016,0
TCD,AUS,2011,35
TCD,AUS,2012,37
TCD,AUS,2013,94
TCD,AUS,2014,128
TCD,AUS,2015,61
TCD,AUS,2016,40
TCD,AUT,2011,110
TCD,AUT,2012,96
TCD,AUT,2013,110
TCD,AUT,2014,146
TCD,AUT,2015,188
TCD,AUT,2016,152
TCD,AZE,2011,20
TCD,AZE,2012,25
TCD,AZE,2013,34
TCD,AZE,2014,48
TCD,AZE,2015,41
TCD,AZE,2016,16
TCD,BDI,2011,662
TCD,BDI,2012,575
TCD,BDI,2013,348
TCD,BDI,2014,407
TCD,BDI,2015,290
TCD,BDI,2016,285
TCD,BEL,2011,963
TCD,BEL,2012,936
TCD,BEL,2013,1036
TCD,BEL,2014,1051
TCD,BEL,2015,1109
TCD,BEL,2016,975
TCD,BEN,2011,3824
TCD,BEN,2012,3949
TCD,BEN,2013,3199
TCD,BEN,2014,2603
TCD,BEN,2015,2330
TCD,BEN,2016,2211
TCD,BFA,2011,1892
TCD,BFA,2012,1786
TCD,BFA,2013,2082
TCD,BFA,2014,2279
TCD,BFA,2015,2302
TCD,BFA,2016,2523
TCD,BGD,2011,27
TCD,BGD,2012,13
TCD,BGD,2013,18
TCD,BGD,2014,50
TCD,BGD,2015,76
TCD,BGD,2016,76
TCD,BGR,2011,4
TCD,BGR,2012,6
TCD,BGR,2013,7
TCD,BGR,2014,7
TCD,BGR,2015,13
TCD,BGR,2016,9
TCD,BHR,2011,27
TCD,BHR,2012,4
TCD,BHR,2013,14
TCD,BHR,2014,26
TCD,BHR,2015,16
TCD,BHR,2016,19
TCD,BHS,2011,0
TCD,BHS,2012,0
TCD,BHS,2013,0
TCD,BHS,2014,0
TCD,BHS,2015,0
TCD,BHS,2016,0
TCD,BIH,2011,0
TCD,BIH,2012,4
TCD,BIH,2013,12
TCD,BIH,2014,16
TCD,BIH,2015,10
TCD,BIH,2016,2
TCD,BLR,2011,0
TCD,BLR,2012,0
TCD,BLR,2013,1
TCD,BLR,2014,4
TCD,BLR,2015,4
TCD,BLR,2016,6
TCD,BLZ,2011,0
TCD,BLZ,2012,0
TCD,BLZ,2013,0
TCD,BLZ,2014,0
TCD,BLZ,2015,0
TCD,BLZ,2016,0
TCD,BMU,2011,0
TCD,BMU,2012,1
TCD,BMU,2013,0
TCD,BMU,2014,5
TCD,BMU,2015,1
TCD,BMU,2016,0
TCD,BOL,2011,1
TCD,BOL,2012,1
TCD,BOL,2013,0
TCD,BOL,2014,1
TCD,BOL,2015,1
TCD,BOL,2016,0
TCD,BRA,2011,46
TCD,BRA,2012,93
TCD,BRA,2013,81
TCD,BRA,2014,92
TCD,BRA,2015,104
TCD,BRA,2016,103
TCD,BRB,2011,0
TCD,BRB,2012,0
TCD,BRB,2013,0
TCD,BRB,2014,0
TCD,BRB,2015,0
TCD,BRB,2016,0
TCD,BRN,2011,0
TCD,BRN,2012,0
TCD,BRN,2013,1
TCD,BRN,2014,2
TCD,BRN,2015,1
TCD,BRN,2016,0
TCD,BTN,2011,0
TCD,BTN,2012,0
TCD,BTN,2013,0
TCD,BTN,2014,0
TCD,BTN,2015,0
TCD,BTN,2016,0
TCD,BWA,2011,30
TCD,BWA,2012,18
TCD,BWA,2013,30
TCD,BWA,2014,70
TCD,BWA,2015,29
TCD,BWA,2016,17
TCD,CAF,2011,12318
TCD,CAF,2012,10651
TCD,CAF,2013,1060
TCD,CAF,2014,565
TCD,CAF,2015,436
TCD,CAF,2016,818
TCD,CAN,2011,937
TCD,CAN,2012,1278
TCD,CAN,2013,1781
TCD,CAN,2014,2963
TCD,CAN,2015,2643
TCD,CAN,2016,1928
TCD,CHE,2011,1335
TCD,CHE,2012,1440
TCD,CHE,2013,1522
TCD,CHE,2014,1641
TCD,CHE,2015,1929
TCD,CHE,2016,1554
TCD,CHL,2011,2
TCD,CHL,2012,2
TCD,CHL,2013,7
TCD,CHL,2014,12
TCD,CHL,2015,7
TCD,CHL,2016,3
TCD,CHN,2011,8583
TCD,CHN,2012,7415
TCD,CHN,2013,10594
TCD,CHN,2014,14208
TCD,CHN,2015,12335
TCD,CHN,2016,9549
TCD,CIV,2011,1229
TCD,CIV,2012,1685
TCD,CIV,2013,2408
TCD,CIV,2014,3320
TCD,CIV,2015,3699
TCD,CIV,2016,3447
TCD,CMR,2011,32479
TCD,CMR,2012,35487
TCD,CMR,2013,38136
TCD,CMR,2014,43903
TCD,CMR,2015,46623
TCD,CMR,2016,44327
TCD,COD,2011,798
TCD,COD,2012,721
TCD,COD,2013,756
TCD,COD,2014,707
TCD,COD,2015,871
TCD,COD,2016,874
TCD,COG,2011,1297
TCD,COG,2012,1424
TCD,COG,2013,1645
TCD,COG,2014,2002
TCD,COG,2015,2324
TCD,COG,2016,2050
TCD,COL,2011,15
TCD,COL,2012,32
TCD,COL,2013,101
TCD,COL,2014,145
TCD,COL,2015,68
TCD,COL,2016,19
TCD,COM,2011,4
TCD,COM,2012,3
TCD,COM,2013,4
TCD,COM,2014,5
TCD,COM,2015,3
TCD,COM,2016,14
TCD,CPV,2011,12
TCD,CPV,2012,7
TCD,CPV,2013,5
TCD,CPV,2014,13
TCD,CPV,2015,27
TCD,CPV,2016,6
TCD,CRI,2011,9
TCD,CRI,2012,6
TCD,CRI,2013,7
TCD,CRI,2014,3
TCD,CRI,2015,0
TCD,CRI,2016,0
TCD,CUB,2011,0
TCD,CUB,2012,4
TCD,CUB,2013,12
TCD,CUB,2014,22
TCD,CUB,2015,16
TCD,CUB,2016,51
TCD,CYM,2011,0
TCD,CYM,2012,0
TCD,CYM,2013,0
TCD,CYM,2014,0
TCD,CYM,2015,0
TCD,CYM,2016,0
TCD,CYP,2011,25
TCD,CYP,2012,24
TCD,CYP,2013,16
TCD,CYP,2014,14
TCD,CYP,2015,14
TCD,CYP,2016,15
TCD,CZE,2011,47
TCD,CZE,2012,59
TCD,CZE,2013,47
TCD,CZE,2014,34
TCD,CZE,2015,37
TCD,CZE,2016,24
TCD,DEU,2011,1149
TCD,DEU,2012,1215
TCD,DEU,2013,1281
TCD,DEU,2014,1546
TCD,DEU,2015,1447
TCD,DEU,2016,1267
TCD,DJI,2011,81
TCD,DJI,2012,70
TCD,DJI,2013,65
TCD,DJI,2014,60
TCD,DJI,2015,86
TCD,DJI,2016,47
TCD,DMA,2011,0
TCD,DMA,2012,0
TCD,DMA,2013,0
TCD,DMA,2014,0
TCD,DMA,2015,0
TCD,DMA,2016,0
TCD,DNK,2011,24
TCD,DNK,2012,30
TCD,DNK,2013,45
TCD,DNK,2014,112
TCD,DNK,2015,144
TCD,DNK,2016,45
TCD,DOM,2011,36
TCD,DOM,2012,2
TCD,DOM,2013,2
TCD,DOM,2014,5
TCD,DOM,2015,5
TCD,DOM,2016,2
TCD,DZA,2011,313
TCD,DZA,2012,404
TCD,DZA,2013,700
TCD,DZA,2014,1402
TCD,DZA,2015,1406
TCD,DZA,2016,839
TCD,ECU,2011,3
TCD,ECU,2012,0
TCD,ECU,2013,0
TCD,ECU,2014,2
TCD,ECU,2015,2
TCD,ECU,2016,4
TCD,EGY,2011,4116
TCD,EGY,2012,3844
TCD,EGY,2013,4333
TCD,EGY,2014,5394
TCD,EGY,2015,6771
TCD,EGY,2016,6628
TCD,ERI,2011,1
TCD,ERI,2012,4
TCD,ERI,2013,4661
TCD,ERI,2014,923
TCD,ERI,2015,6
TCD,ERI,2016,2
TCD,ESP,2011,552
TCD,ESP,2012,393
TCD,ESP,2013,444
TCD,ESP,2014,674
TCD,ESP,2015,738
TCD,ESP,2016,654
TCD,EST,2011,0
TCD,EST,2012,0
TCD,EST,2013,3
TCD,EST,2014,0
TCD,EST,2015,3
TCD,EST,2016,2
TCD,ETH,2011,3339
TCD,ETH,2012,3232
TCD,ETH,2013,3527
TCD,ETH,2014,3181
TCD,ETH,2015,2973
TCD,ETH,2016,4474
TCD,FIN,2011,53
TCD,FIN,2012,36
TCD,FIN,2013,25
TCD,FIN,2014,20
TCD,FIN,2015,25
TCD,FIN,2016,15
TCD,FJI,2011,0
TCD,FJI,2012,0
TCD,FJI,2013,0
TCD,FJI,2014,0
TCD,FJI,2015,1
TCD,FJI,2016,1
TCD,FRA,2011,17619
TCD,FRA,2012,18644
TCD,FRA,2013,18354
TCD,FRA,2014,21432
TCD,FRA,2015,22247
TCD,FRA,2016,18949
TCD,FSM,2011,0
TCD,FSM,2012,0
TCD,FSM,2013,0
TCD,FSM,2014,0
TCD,FSM,2015,2
TCD,FSM,2016,0
TCD,GAB,2011,1202
TCD,GAB,2012,1038
TCD,GAB,2013,1864
TCD,GAB,2014,2265
TCD,GAB,2015,2110
TCD,GAB,2016,1547
TCD,GBR,2011,1403
TCD,GBR,2012,1520
TCD,GBR,2013,1727
TCD,GBR,2014,2254
TCD,GBR,2015,2064
TCD,GBR,2016,1459
TCD,GEO,2011,3
TCD,GEO,2012,9
TCD,GEO,2013,13
TCD,GEO,2014,12
TCD,GEO,2015,13
TCD,GEO,2016,6
TCD,GHA,2011,818
TCD,GHA,2012,820
TCD,GHA,2013,841
TCD,GHA,2014,863
TCD,GHA,2015,1015
TCD,GHA,2016,874
TCD,GIB,2011,0
TCD,GIB,2012,0
TCD,GIB,2013,0
TCD,GIB,2014,0
TCD,GIB,2015,0
TCD,GIB,2016,0
TCD,GIN,2011,336
TCD,GIN,2012,390
TCD,GIN,2013,416
TCD,GIN,2014,289
TCD,GIN,2015,365
TCD,GIN,2016,480
TCD,GMB,2011,27
TCD,GMB,2012,71
TCD,GMB,2013,66
TCD,GMB,2014,41
TCD,GMB,2015,29
TCD,GMB,2016,52
TCD,GNB,2011,12
TCD,GNB,2012,12
TCD,GNB,2013,24
TCD,GNB,2014,28
TCD,GNB,2015,41
TCD,GNB,2016,74
TCD,GNQ,2011,170
TCD,GNQ,2012,186
TCD,GNQ,2013,287
TCD,GNQ,2014,328
TCD,GNQ,2015,589
TCD,GNQ,2016,950
TCD,GRC,2011,109
TCD,GRC,2012,135
TCD,GRC,2013,104
TCD,GRC,2014,89
TCD,GRC,2015,96
TCD,GRC,2016,93
TCD,GTM,2011,0
TCD,GTM,2012,0
TCD,GTM,2013,0
TCD,GTM,2014,0
TCD,GTM,2015,1
TCD,GTM,2016,1
TCD,GUY,2011,0
TCD,GUY,2012,0
TCD,GUY,2013,0
TCD,GUY,2014,0
TCD,GUY,2015,0
TCD,GUY,2016,0
TCD,HKG,2011,132
TCD,HKG,2012,86
TCD,HKG,2013,119
TCD,HKG,2014,146
TCD,HKG,2015,193
TCD,HKG,2016,232
TCD,HND,2011,4
TCD,HND,2012,1
TCD,HND,2013,0
TCD,HND,2014,1
TCD,HND,2015,1
TCD,HND,2016,0
TCD,HRV,2011,18
TCD,HRV,2012,21
TCD,HRV,2013,14
TCD,HRV,2014,17
TCD,HRV,2015,39
TCD,HRV,2016,33
TCD,HTI,2011,55
TCD,HTI,2012,18
TCD,HTI,2013,28
TCD,HTI,2014,34
TCD,HTI,2015,24
TCD,HTI,2016,35
TCD,HUN,2011,67
TCD,HUN,2012,103
TCD,HUN,2013,59
TCD,HUN,2014,70
TCD,HUN,2015,74
TCD,HUN,2016,117
TCD,IDN,2011,145
TCD,IDN,2012,130
TCD,IDN,2013,137
TCD,IDN,2014,171
TCD,IDN,2015,155
TCD,IDN,2016,84
TCD,IND,2011,988
TCD,IND,2012,907
TCD,IND,2013,980
TCD,IND,2014,1275
TCD,IND,2015,1321
TCD,IND,2016,901
TCD,IRL,2011,74
TCD,IRL,2012,76
TCD,IRL,2013,86
TCD,IRL,2014,107
TCD,IRL,2015,68
TCD,IRL,2016,46
TCD,IRN,2011,5
TCD,IRN,2012,23
TCD,IRN,2013,33
TCD,IRN,2014,72
TCD,IRN,2015,57
TCD,IRN,2016,39
TCD,IRQ,2011,16
TCD,IRQ,2012,13
TCD,IRQ,2013,32
TCD,IRQ,2014,38
TCD,IRQ,2015,47
TCD,IRQ,2016,30
TCD,ISL,2011,0
TCD,ISL,2012,0
TCD,ISL,2013,0
TCD,ISL,2014,0
TCD,ISL,2015,0
TCD,ISL,2016,0
TCD,ISR,2011,188
TCD,ISR,2012,176
TCD,ISR,2013,168
TCD,ISR,2014,213
TCD,ISR,2015,251
TCD,ISR,2016,227
TCD,ITA,2011,1796
TCD,ITA,2012,1885
TCD,ITA,2013,1966
TCD,ITA,2014,2305
TCD,ITA,2015,2131
TCD,ITA,2016,1721
TCD,JAM,2011,0
TCD,JAM,2012,0
TCD,JAM,2013,0
TCD,JAM,2014,0
TCD,JAM,2015,1
TCD,JAM,2016,1
TCD,JOR,2011,365
TCD,JOR,2012,630
TCD,JOR,2013,1030
TCD,JOR,2014,788
TCD,JOR,2015,616
TCD,JOR,2016,411
TCD,JPN,2011,191
TCD,JPN,2012,91
TCD,JPN,2013,18
TCD,JPN,2014,13
TCD,JPN,2015,36
TCD,JPN,2016,47
TCD,KAZ,2011,4
TCD,KAZ,2012,4
TCD,KAZ,2013,8
TCD,KAZ,2014,17
TCD,KAZ,2015,7
TCD,KAZ,2016,5
TCD,KEN,2011,2751
TCD,KEN,2012,5595
TCD,KEN,2013,2197
TCD,KEN,2014,1906
TCD,KEN,2015,1914
TCD,KEN,2016,1812
TCD,KGZ,2011,0
TCD,KGZ,2012,0
TCD,KGZ,2013,2
TCD,KGZ,2014,2
TCD,KGZ,2015,0
TCD,KGZ,2016,3
TCD,KHM,2011,6
TCD,KHM,2012,15
TCD,KHM,2013,12
TCD,KHM,2014,13
TCD,KHM,2015,14
TCD,KHM,2016,11
TCD,KIR,2011,0
TCD,KIR,2012,0
TCD,KIR,2013,0
TCD,KIR,2014,0
TCD,KIR,2015,0
TCD,KIR,2016,0
TCD,KNA,2011,0
TCD,KNA,2012,0
TCD,KNA,2013,0
TCD,KNA,2014,0
TCD,KNA,2015,0
TCD,KNA,2016,0
TCD,KOR,2011,75
TCD,KOR,2012,107
TCD,KOR,2013,159
TCD,KOR,2014,146
TCD,KOR,2015,179
TCD,KOR,2016,137
TCD,KWT,2011,85
TCD,KWT,2012,62
TCD,KWT,2013,110
TCD,KWT,2014,172
TCD,KWT,2015,129
TCD,KWT,2016,181
TCD,LAO,2011,2
TCD,LAO,2012,4
TCD,LAO,2013,6
TCD,LAO,2014,0
TCD,LAO,2015,20
TCD,LAO,2016,13
TCD,LBN,2011,308
TCD,LBN,2012,266
TCD,LBN,2013,328
TCD,LBN,2014,431
TCD,LBN,2015,505
TCD,LBN,2016,435
TCD,LBR,2011,67
TCD,LBR,2012,33
TCD,LBR,2013,48
TCD,LBR,2014,47
TCD,LBR,2015,33
TCD,LBR,2016,53
TCD,LBY,2011,4255
TCD,LBY,2012,249
TCD,LBY,2013,628
TCD,LBY,2014,655
TCD,LBY,2015,82
TCD,LBY,2016,61
TCD,LCA,2011,0
TCD,LCA,2012,0
TCD,LCA,2013,0
TCD,LCA,2014,0
TCD,LCA,2015,0
TCD,LCA,2016,0
TCD,LKA,2011,7
TCD,LKA,2012,1
TCD,LKA,2013,7
TCD,LKA,2014,13
TCD,LKA,2015,10
TCD,LKA,2016,2
TCD,LSO,2011,1
TCD,LSO,2012,1
TCD,LSO,2013,16
TCD,LSO,2014,18
TCD,LSO,2015,7
TCD,LSO,2016,5
TCD,LTU,2011,3
TCD,LTU,2012,0
TCD,LTU,2013,0
TCD,LTU,2014,1
TCD,LTU,2015,0
TCD,LTU,2016,0
TCD,LUX,2011,70
TCD,LUX,2012,62
TCD,LUX,2013,68
TCD,LUX,2014,56
TCD,LUX,2015,74
TCD,LUX,2016,78
TCD,LVA,2011,8
TCD,LVA,2012,2
TCD,LVA,2013,9
TCD,LVA,2014,30
TCD,LVA,2015,26
TCD,LVA,2016,22
TCD,MAC,2011,0
TCD,MAC,2012,0
TCD,MAC,2013,0
TCD,MAC,2014,1
TCD,MAC,2015,3
TCD,MAC,2016,0
TCD,MAR,2011,559
TCD,MAR,2012,623
TCD,MAR,2013,1013
TCD,MAR,2014,3317
TCD,MAR,2015,6420
TCD,MAR,2016,4710
TCD,MDA,2011,0
TCD,MDA,2012,4
TCD,MDA,2013,5
TCD,MDA,2014,7
TCD,MDA,2015,13
TCD,MDA,2016,8
TCD,MDG,2011,128
TCD,MDG,2012,118
TCD,MDG,2013,192
TCD,MDG,2014,247
TCD,MDG,2015,233
TCD,MDG,2016,220
TCD,MDV,2011,0
TCD,MDV,2012,0
TCD,MDV,2013,5
TCD,MDV,2014,2
TCD,MDV,2015,0
TCD,MDV,2016,4
TCD,MEX,2011,27
TCD,MEX,2012,21
TCD,MEX,2013,29
TCD,MEX,2014,53
TCD,MEX,2015,32
TCD,MEX,2016,16
TCD,MHL,2011,0
TCD,MHL,2012,0
TCD,MHL,2013,0
TCD,MHL,2014,0
TCD,MHL,2015,0
TCD,MHL,2016,0
TCD,MKD,2011,9
TCD,MKD,2012,7
TCD,MKD,2013,17
TCD,MKD,2014,49
TCD,MKD,2015,51
TCD,MKD,2016,29
TCD,MLI,2011,1682
TCD,MLI,2012,942
TCD,MLI,2013,1226
TCD,MLI,2014,1673
TCD,MLI,2015,1772
TCD,MLI,2016,1978
TCD,MLT,2011,7
TCD,MLT,2012,17
TCD,MLT,2013,17
TCD,MLT,2014,25
TCD,MLT,2015,50
TCD,MLT,2016,59
TCD,MMR,2011,0
TCD,MMR,2012,0
TCD,MMR,2013,2
TCD,MMR,2014,5
TCD,MMR,2015,1
TCD,MMR,2016,1
TCD,MNG,2011,2
TCD,MNG,2012,0
TCD,MNG,2013,1
TCD,MNG,2014,4
TCD,MNG,2015,0
TCD,MNG,2016,0
TCD,MOZ,2011,75
TCD,MOZ,2012,53
TCD,MOZ,2013,51
TCD,MOZ,2014,41
TCD,MOZ,2015,58
TCD,MOZ,2016,35
TCD,MRT,2011,154
TCD,MRT,2012,80
TCD,MRT,2013,132
TCD,MRT,2014,309
TCD,MRT,2015,443
TCD,MRT,2016,430
TCD,MUS,2011,31
TCD,MUS,2012,27
TCD,MUS,2013,39
TCD,MUS,2014,57
TCD,MUS,2015,79
TCD,MUS,2016,64
TCD,MWI,2011,31
TCD,MWI,2012,45
TCD,MWI,2013,61
TCD,MWI,2014,88
TCD,MWI,2015,15
TCD,MWI,2016,16
